UDI,Type,Air temperature,Process temperature,Rotational speed,Torque,Tool wear,y
1883,M,298.0,307.6,1581,43.4,113,0
7610,L,300.5,311.3,1490,41.8,39,0
4291,L,301.8,310.0,1642,32.6,201,0
9095,M,297.3,308.1,1370,58.8,199,0
1021,L,296.3,307.3,1372,57.7,33,0
1260,M,297.5,308.9,1280,48.5,19,0
9113,M,297.6,308.6,1482,38.3,39,0
2465,M,298.9,308.5,1534,42.9,121,0
8694,M,297.2,308.5,1584,40.0,4,0
5706,L,302.4,311.9,1452,43.1,137,0
4485,M,302.6,310.4,1451,43.1,35,0
7676,L,300.5,311.6,1447,45.4,204,0
2144,M,299.3,308.8,1442,49.0,165,0
6426,L,300.3,309.9,1393,56.1,12,0
1904,L,297.9,307.6,1968,20.4,171,0
2968,L,300.6,309.4,1369,51.6,71,0
9738,L,298.9,310.0,1791,27.6,166,0
622,L,298.3,310.1,1408,45.3,78,0
9972,H,298.5,308.2,1563,44.6,163,0
3593,H,301.6,310.4,1369,45.4,156,0
7400,L,299.6,310.6,1642,35.1,149,0
7185,M,300.2,310.3,1593,36.1,36,0
191,L,298.2,308.4,1477,49.9,72,0
4736,L,303.2,311.5,1544,42.5,227,0
1529,L,298.1,309.0,1559,34.0,54,0
6186,L,301.1,311.0,1918,21.7,28,0
7251,M,300.1,310.2,1429,42.0,206,0
4084,M,302.0,310.4,1567,36.4,114,0
3917,L,302.6,311.6,1453,37.0,135,0
2727,M,299.8,309.4,1423,42.9,124,0
5290,M,303.9,313.3,1507,34.3,161,0
5946,M,300.8,310.8,1415,44.5,87,0
4729,L,303.4,311.7,1406,47.1,213,0
1513,H,298.0,308.7,1503,36.3,5,0
886,L,295.7,306.2,1397,52.0,101,0
5601,L,302.8,312.1,1487,36.6,84,0
8443,L,298.6,310.0,1517,39.0,4,0
3875,L,302.6,311.7,1254,54.1,19,0
4448,M,302.5,310.3,1488,41.8,160,0
3334,M,301.6,310.8,1343,49.5,140,0
1915,L,298.0,307.7,1643,32.3,200,0
9087,L,297.1,307.8,1428,43.7,179,0
7044,M,300.7,310.6,2006,19.1,102,0
3598,M,301.7,310.5,1724,33.0,171,0
9389,M,297.5,307.9,1544,37.9,136,0
2287,M,299.4,308.7,1289,60.5,104,0
4262,L,302.7,311.1,1730,28.1,135,0
2123,M,299.2,308.8,1523,38.9,112,0
2198,L,299.7,309.0,1412,49.2,85,0
6920,L,301.0,311.5,1444,39.8,197,0
5080,M,304.2,313.4,1411,54.8,44,0
6168,M,300.9,310.7,1362,51.6,212,0
8568,L,298.0,308.7,1511,45.8,114,0
5779,M,301.7,311.1,1489,41.4,108,0
3697,L,302.1,311.2,1454,46.8,0,0
7182,L,300.2,310.3,1331,52.1,30,0
4418,L,302.6,310.4,1365,66.8,80,1
5475,M,302.7,312.1,1378,46.9,176,0
602,L,297.9,309.7,2194,16.8,27,0
3914,M,302.4,311.4,1675,29.6,128,0
3683,L,302.1,311.2,1550,34.8,177,0
1636,L,297.8,307.8,1383,56.5,98,0
8619,L,297.7,308.7,1829,24.9,17,0
7474,M,300.3,311.6,1304,62.8,118,0
1159,L,297.0,307.9,1436,47.7,191,0
6117,L,300.8,310.9,1453,43.9,84,0
8541,L,298.6,309.5,1687,29.3,47,0
6434,L,300.3,309.9,1570,34.0,31,0
2543,H,299.2,308.9,1712,26.4,95,0
4109,L,301.9,310.5,1892,21.8,177,0
4680,L,303.6,311.8,1695,30.7,90,0
7883,H,300.7,312.3,1670,27.3,81,0
3361,L,301.5,310.6,1394,46.5,206,0
7700,M,300.7,311.5,1441,40.6,33,0
1451,M,299.0,310.3,1447,39.9,78,0
1342,M,298.6,310.2,1328,50.5,12,0
8278,H,298.8,310.5,1294,55.8,202,0
2519,M,298.9,308.6,1425,49.6,35,0
4450,M,302.4,310.3,1378,54.3,165,1
9924,M,298.5,308.7,1615,33.3,41,0
6772,M,301.2,310.7,1962,22.5,28,0
7265,M,300.4,310.6,1448,44.9,21,0
8534,M,298.6,309.4,1465,41.1,30,0
9784,H,298.8,309.9,1466,44.6,66,0
6979,L,300.7,311.1,1427,50.3,137,0
4592,H,302.9,311.2,2102,17.8,91,0
360,M,297.6,308.3,1567,34.6,71,0
7269,L,300.5,310.6,1543,36.2,30,0
1264,L,297.8,309.2,1400,56.9,34,0
1415,M,298.7,309.8,1570,42.1,200,0
7282,L,300.0,310.2,1675,29.7,64,0
779,L,296.7,308.0,1580,32.2,39,0
2367,L,299.3,308.5,1485,44.7,78,0
1687,H,297.9,307.3,1663,28.7,7,0
9931,L,298.3,308.3,1452,45.5,63,0
2809,L,299.9,309.3,1471,41.8,109,0
5030,M,303.9,313.2,1624,39.8,107,0
9222,M,297.8,309.0,1675,30.0,110,0
1369,H,298.8,310.3,1708,27.1,78,0
515,L,297.4,309.2,1620,33.2,28,0
7290,L,300.3,310.6,1433,53.8,86,0
6904,M,301.0,311.6,1609,35.8,156,0
7523,L,300.1,311.5,1334,54.0,26,0
5041,H,304.1,313.2,1586,34.6,139,0
2721,L,299.6,309.2,1559,39.1,110,0
495,L,297.6,309.4,1326,49.8,199,0
8621,L,297.6,308.5,1475,42.4,24,0
8355,L,298.6,309.6,1390,50.3,196,0
6129,L,300.9,311.0,1499,38.0,111,0
2232,L,299.4,308.6,1415,56.4,175,0
9521,L,299.0,310.1,1375,48.9,59,0
431,L,297.5,308.6,1596,37.1,30,0
6496,M,300.6,309.8,1694,31.1,187,0
3421,L,301.6,310.6,1834,23.5,146,0
255,L,298.0,308.2,1514,37.9,9,0
4943,L,303.5,312.6,1602,34.2,108,0
7345,L,299.6,310.1,1384,49.8,11,0
5423,M,302.7,312.4,1422,44.5,49,0
2501,L,299.1,308.9,1617,32.3,223,0
2684,L,299.8,309.5,1590,28.5,23,0
2278,H,299.3,308.7,1408,44.4,82,0
2392,L,299.2,308.4,1580,32.6,142,0
8493,M,298.4,309.5,1514,38.8,128,0
6057,L,300.8,310.8,1634,29.2,149,0
956,L,295.6,306.3,1911,20.9,74,0
3294,M,301.2,310.3,1357,54.5,49,0
319,L,297.8,308.4,1512,39.9,181,0
913,L,295.6,306.0,1569,40.4,174,0
5710,L,302.2,311.7,1556,38.6,145,0
9943,L,298.4,308.1,1375,50.8,94,0
4393,L,302.2,310.1,1458,45.1,15,0
5611,L,303.1,312.4,1407,41.2,107,0
87,H,299.0,309.0,1436,43.9,20,0
7615,L,300.5,311.4,1432,47.5,51,0
1351,L,298.7,310.2,1436,47.5,32,0
2504,L,299.2,309.0,1408,47.2,0,0
1200,M,296.9,307.9,1979,20.4,68,0
7019,M,300.7,310.7,1377,46.7,36,0
4079,H,302.1,310.7,1294,62.4,101,1
447,L,297.5,308.6,1452,39.0,72,0
2719,L,299.5,309.1,1357,47.3,106,0
57,L,298.8,309.1,1477,42.4,158,0
9427,L,298.1,308.7,1341,55.7,30,0
680,L,297.8,309.2,1372,47.3,15,0
2393,L,299.2,308.5,1340,50.0,144,0
1752,L,298.3,307.6,1942,20.6,176,0
5980,H,300.6,310.7,1501,45.3,175,0
3193,M,300.1,309.2,1418,39.8,221,0
5777,L,301.6,311.1,1325,49.2,104,0
5893,L,301.4,311.1,1472,44.5,159,0
1345,L,298.5,310.1,1809,28.9,20,0
6077,L,301.0,310.9,1492,36.7,199,0
5847,L,301.4,311.3,1674,33.3,46,0
9298,M,298.1,308.9,1479,43.4,105,0
6953,L,300.8,311.3,1498,40.2,73,0
2967,L,300.6,309.3,1601,40.2,69,0
5665,M,302.2,311.4,1539,35.1,24,0
992,M,296.1,307.0,1523,42.0,164,0
4803,M,303.5,312.4,1318,54.2,177,0
2060,H,299.5,309.4,1386,44.4,154,0
1739,H,298.4,307.9,1948,21.4,136,0
2821,L,300.2,309.5,1436,48.8,135,0
1610,L,297.7,307.7,1581,34.9,31,0
4376,L,302.0,309.7,1414,36.3,209,0
4574,H,302.8,311.0,1436,43.5,47,0
7567,L,300.3,311.0,1613,34.7,142,0
5404,L,302.7,312.3,1858,25.4,2,0
3053,L,300.1,309.2,1421,42.5,61,0
2943,L,300.7,309.5,1461,49.9,0,0
9618,L,299.0,310.2,1516,35.3,102,0
9321,L,298.4,309.3,1409,43.1,166,0
2170,L,299.5,309.1,1415,49.2,8,0
7102,L,300.8,310.2,1850,22.8,33,0
423,L,297.3,308.3,1333,55.2,11,0
4986,M,303.8,313.0,1789,23.5,215,0
4771,L,303.5,311.9,1344,49.3,93,1
2549,M,299.3,309.2,1440,37.5,111,0
7271,L,300.2,310.4,1808,25.8,35,0
6499,H,300.8,309.9,2041,19.2,194,0
5535,M,302.3,311.7,1494,37.1,114,0
5724,M,302.3,311.8,1475,48.0,180,0
4267,L,302.7,311.1,1440,39.5,146,0
738,H,296.9,308.3,1474,39.2,177,0
3840,M,302.3,311.0,1578,33.5,158,0
6324,L,300.7,310.1,1351,46.9,165,0
5199,L,303.8,312.8,1428,53.3,152,0
4173,L,302.2,310.6,1386,50.0,132,0
3718,H,302.3,311.4,1443,44.1,51,0
2126,L,299.3,308.9,1258,69.4,119,1
701,M,297.6,308.8,1683,31.6,79,0
6336,M,300.4,309.8,1430,43.4,198,0
395,L,297.5,308.4,1528,39.9,160,0
3531,M,301.9,310.9,1441,43.7,0,0
9440,M,298.1,308.8,1433,48.2,62,0
119,M,298.8,308.6,1707,28.1,103,0
5922,L,300.5,310.3,1336,57.1,29,0
1305,L,298.8,310.0,2098,19.6,148,0
9358,M,298.3,308.9,1646,25.4,46,0
9467,L,298.6,309.4,1471,48.0,141,0
6868,L,301.0,311.3,1342,50.9,60,0
8626,L,297.4,308.3,1632,33.5,39,0
7660,L,300.5,311.6,1528,42.4,163,0
4751,M,303.2,311.2,1688,31.9,33,0
8231,L,299.1,310.5,1736,26.9,74,0
2970,L,300.6,309.4,1468,44.1,76,0
3560,M,301.7,310.7,1659,29.9,73,0
1760,H,298.0,307.4,1606,35.2,195,0
5817,L,301.3,311.0,1582,35.6,202,0
7221,L,299.8,309.7,1429,42.6,127,0
887,L,295.7,306.2,1458,40.6,103,0
4085,L,302.0,310.4,1611,35.6,117,0
8303,L,298.7,310.1,1641,31.1,49,0
6888,L,300.8,311.3,1782,26.9,116,0
5792,M,301.8,311.3,1542,40.1,142,0
5694,M,302.4,311.8,1453,42.1,105,0
1285,L,298.4,309.5,2153,15.3,98,1
4941,L,303.6,312.6,1502,39.5,103,0
2318,L,299.2,308.8,1605,31.1,181,0
8173,L,299.9,311.4,1596,28.9,160,0
3201,M,300.1,309.2,1454,44.4,19,0
4916,H,303.5,312.3,1386,49.0,35,0
5753,H,302.3,311.8,1804,25.0,43,0
1571,L,298.2,308.4,1452,43.5,158,0
4254,M,302.6,311.0,1329,48.6,111,1
2118,H,299.4,308.9,1762,29.3,91,0
5310,M,303.9,313.2,1422,48.0,215,1
5736,L,302.4,311.8,1673,30.1,210,0
5658,L,302.3,311.5,1794,26.1,7,0
7085,L,300.6,310.3,1794,24.4,211,0
1244,M,297.1,308.4,1432,53.4,199,0
444,H,297.4,308.5,1469,45.1,63,0
6653,H,301.5,310.4,1580,35.7,161,0
8408,L,298.4,309.5,1357,50.1,125,0
4348,H,301.9,309.8,1724,27.5,126,0
231,L,298.3,308.6,1570,34.8,175,0
9783,L,298.7,309.9,1404,47.1,64,0
3500,L,301.9,311.0,1353,43.8,130,0
5898,M,301.0,310.7,1517,40.2,171,0
9874,L,298.9,309.8,1616,36.5,110,0
9852,M,298.5,309.3,1761,27.2,49,0
3616,M,301.8,311.1,1647,31.6,6,0
4034,L,302.1,310.8,1772,27.1,233,0
8224,L,299.1,310.5,1329,54.9,58,0
7741,L,300.5,312.0,1453,45.1,151,0
6924,L,301.2,311.7,1433,49.3,206,0
5690,L,302.4,311.8,1543,31.1,96,0
4613,L,303.0,311.3,2194,16.5,148,0
3315,L,301.4,310.5,1489,43.5,98,0
2887,H,300.5,309.5,1635,34.2,62,0
4518,L,302.4,310.3,1520,31.6,121,0
3010,M,300.4,309.7,1466,39.8,184,0
6591,L,301.7,310.7,1763,25.9,3,0
6126,L,300.9,310.9,1995,20.2,105,0
6923,L,301.2,311.7,1463,48.3,204,0
4198,L,302.4,311.0,1573,36.5,193,0
6733,L,301.7,311.0,1503,44.8,134,0
6293,L,301.0,310.4,1614,31.6,84,0
9838,M,298.4,309.3,1355,50.6,8,0
6617,M,301.7,310.6,1380,45.8,70,0
1325,M,298.8,310.1,1243,74.5,194,1
7890,M,300.7,312.4,1371,61.7,102,0
1290,M,298.6,309.7,1635,32.2,110,0
389,L,297.6,308.7,1455,48.2,145,0
4491,L,302.5,310.4,1967,20.3,50,0
2322,M,299.2,308.8,1314,52.5,193,0
6214,L,300.9,310.6,1552,34.9,95,0
1087,L,297.0,307.9,1455,49.0,204,0
7728,M,300.7,311.9,1657,30.9,116,0
150,L,298.4,308.3,1473,39.9,184,0
7418,M,300.1,311.3,1495,41.0,193,0
5791,M,301.7,311.2,1563,34.5,139,0
8286,L,298.9,310.6,1387,52.7,2,0
8629,L,297.5,308.4,1747,31.0,45,0
7327,M,299.9,310.5,1335,52.9,180,0
3014,L,300.5,309.6,1390,48.4,194,0
9406,M,297.7,308.1,1469,48.8,183,0
334,L,297.5,308.2,1647,31.3,3,0
3625,M,302.0,311.4,1587,35.9,30,0
7253,H,300.2,310.4,1501,42.9,212,0
6768,L,301.3,310.9,1509,41.7,16,0
6152,L,301.1,311.2,1555,35.3,172,0
2425,L,298.9,308.2,1828,23.8,26,0
9654,L,299.0,309.9,1373,55.7,201,1
7362,L,299.5,310.0,1502,38.5,52,0
8185,L,299.8,311.1,2144,17.7,190,0
5972,L,300.5,310.8,1509,33.0,153,0
7688,M,300.7,311.7,2097,18.9,232,1
2011,L,298.6,308.3,1278,60.5,32,0
4511,L,302.4,310.2,1346,62.4,106,1
8564,L,298.0,308.9,1500,36.7,104,0
6282,M,301.3,310.8,1455,41.2,56,0
7677,L,300.6,311.7,1448,49.1,206,0
4512,L,302.5,310.2,1454,43.0,108,0
7201,L,300.0,309.9,1608,33.4,76,0
1133,L,296.8,307.9,1271,61.4,125,0
3470,M,301.8,310.7,1429,47.9,53,0
6329,L,300.7,310.0,1672,29.7,176,0
5087,L,304.0,313.0,1541,45.9,64,0
2831,M,300.4,309.3,1411,41.6,160,0
4795,L,303.6,312.6,1699,27.9,160,0
7522,M,300.2,311.6,1467,40.7,23,0
2788,M,300.3,309.6,1524,38.4,54,0
4804,L,303.6,312.5,1710,31.4,180,0
8795,M,297.4,308.5,1497,36.4,56,0
3454,L,301.5,310.4,1425,54.4,7,0
6076,L,301.0,310.9,1813,28.5,197,0
1082,L,297.0,307.8,1521,40.2,190,0
5188,L,304.0,313.1,1648,35.7,119,0
6766,L,301.5,310.9,1580,32.3,11,0
8004,M,300.8,312.0,1274,67.3,159,0
8781,M,297.5,308.6,1327,52.1,24,0
6433,M,300.3,309.9,1447,46.5,28,0
2758,L,299.8,309.2,1439,36.1,203,0
1309,L,298.9,310.1,1750,25.0,156,0
5405,H,302.8,312.5,1422,46.1,4,0
4832,L,303.5,312.0,1366,54.5,30,1
7377,L,299.5,310.0,1481,43.1,90,0
6958,L,300.7,311.1,1324,52.2,85,0
3236,L,300.8,309.4,1946,20.5,111,0
766,L,296.9,308.0,1332,53.9,7,0
8145,M,299.7,311.0,1506,42.7,85,0
8950,L,297.4,308.3,1284,60.3,50,0
497,M,297.5,309.2,1530,40.0,206,0
4237,L,302.2,310.9,1604,40.5,68,0
4917,H,303.4,312.3,1769,27.9,40,0
5037,L,304.0,313.2,1615,37.8,127,0
9539,L,299.3,310.6,1480,45.1,107,0
8692,L,297.1,308.5,1555,36.2,0,0
2639,L,299.8,309.5,1739,27.5,128,0
6103,L,300.7,310.7,1442,43.2,49,0
455,L,297.4,308.7,1468,46.6,94,0
1469,M,298.6,309.8,1419,44.9,115,0
9923,H,298.6,308.8,1566,39.1,36,0
9131,L,297.6,308.6,1576,32.7,83,0
8332,M,298.8,309.7,1392,48.7,133,0
9609,M,298.9,310.1,1513,41.5,80,0
6975,L,300.7,311.0,1318,48.2,128,0
6718,M,301.4,310.6,1464,48.6,96,0
1600,L,297.9,308.0,1490,46.2,6,0
3133,L,300.1,309.5,1557,40.6,59,0
8816,H,297.3,308.5,1435,55.0,104,0
474,M,297.4,309.0,1520,37.0,147,0
24,L,299.0,309.4,1758,25.7,68,0
5289,L,303.8,313.2,1531,39.4,159,0
5562,M,302.3,311.7,1341,46.3,194,0
4113,H,301.9,310.5,1472,39.7,187,0
396,L,297.4,308.3,1571,37.7,162,0
2083,H,299.4,309.2,1513,36.1,212,0
8433,L,298.8,310.0,1537,39.9,190,0
3580,L,301.8,310.6,2672,11.8,124,1
3726,H,302.3,311.1,1543,37.5,73,0
1294,H,298.7,309.8,1582,33.4,121,0
8172,H,300.0,311.4,1641,34.5,155,0
7874,L,300.7,312.4,1470,38.6,56,0
8054,L,300.5,311.9,1887,21.7,56,0
6359,M,300.2,309.8,1466,45.7,41,0
7899,L,300.8,312.5,1423,47.3,123,0
6079,L,300.8,310.7,1339,59.1,203,1
9612,L,299.0,310.2,1432,42.2,87,0
7383,L,299.8,310.4,1698,28.3,103,0
6484,L,300.7,309.9,1412,45.3,155,0
1980,H,298.0,307.6,1420,45.8,150,0
8075,L,300.4,312.0,1631,34.9,115,0
1015,L,296.2,307.2,1445,41.8,20,0
2146,L,299.3,308.8,1550,45.8,170,0
7389,M,299.8,310.6,1694,31.3,121,0
9156,L,297.5,308.5,1340,57.4,143,0
5146,L,304.5,313.7,1670,32.9,7,0
3818,M,302.1,310.6,1421,52.0,95,0
7733,L,300.6,312.0,1430,42.7,130,0
4234,M,302.2,310.9,1302,53.4,58,0
1215,M,296.8,307.8,1694,33.0,115,0
373,M,297.4,308.3,1405,51.7,108,0
7528,L,300.1,311.3,1470,45.2,40,0
8611,L,297.4,308.3,1561,38.3,0,0
5113,M,304.1,313.6,1441,43.7,131,0
3119,M,300.2,309.5,1458,46.9,23,0
1991,L,298.2,307.8,1423,48.1,183,0
3258,L,301.2,309.9,1984,19.7,169,0
3504,L,301.7,310.8,1493,47.6,145,0
4063,L,302.0,310.9,1446,44.0,64,0
4843,M,303.3,311.8,1489,49.4,64,0
948,L,295.6,306.2,1428,44.5,51,0
660,L,297.6,309.1,1449,49.1,174,0
528,M,297.6,309.6,1592,35.8,57,0
9086,H,297.1,307.9,1365,54.0,174,0
7291,L,300.3,310.6,1806,24.4,88,0
5150,L,304.3,313.5,1452,41.5,15,0
9093,L,297.3,308.1,1568,34.4,194,0
7071,L,300.7,310.7,1333,61.0,177,0
3990,L,302.2,311.3,1602,32.8,120,0
7150,L,300.2,309.8,1506,41.8,161,0
2303,L,299.2,308.5,1515,39.8,141,0
5862,L,301.3,311.0,1554,47.7,84,0
9849,H,298.5,309.2,1568,40.6,39,0
5335,M,303.4,312.6,2706,9.8,65,1
2138,L,299.3,308.9,1623,31.1,152,0
8312,M,298.8,310.0,1295,52.7,74,0
6294,H,301.0,310.4,1512,44.9,86,0
4222,L,301.9,310.6,1467,39.3,32,0
385,L,297.5,308.5,1712,26.8,136,0
9963,L,298.2,307.9,1429,49.4,141,0
4065,L,301.9,310.7,1480,47.1,68,0
2315,L,299.2,308.9,1368,47.2,175,0
6592,L,301.7,310.7,2023,20.9,5,0
1970,H,297.8,307.5,1631,31.3,124,0
7143,H,300.3,309.7,1452,41.5,139,0
6596,M,301.5,310.7,1460,38.6,14,0
9706,L,298.9,310.0,1482,41.1,82,0
9553,M,299.3,310.8,1523,40.9,141,0
9756,H,298.5,309.7,1561,35.3,208,0
2142,M,299.3,308.9,1577,34.9,160,0
2162,L,299.4,309.1,1464,40.5,215,0
1377,M,298.8,310.2,1527,31.2,102,0
140,L,298.8,308.6,1268,55.8,155,0
1151,L,297.1,307.9,1456,50.0,166,0
8751,L,297.3,308.5,1764,30.8,148,0
2581,L,299.3,309.1,1293,53.7,189,0
9003,L,297.1,307.8,1477,36.6,177,0
467,L,297.2,308.5,1550,41.5,125,0
5767,M,301.7,311.2,1413,42.6,79,0
7065,M,300.8,310.5,1696,29.7,162,0
8826,M,297.3,308.8,1548,41.3,140,0
8424,L,299.0,310.4,1452,46.2,168,0
5867,L,301.5,311.1,1459,45.1,97,0
2972,M,300.7,309.5,1393,43.9,81,0
5167,H,304.2,313.5,1546,41.4,58,0
5818,L,301.3,311.0,1542,35.1,204,0
7285,M,300.1,310.3,1345,57.1,71,0
4688,L,303.5,311.6,2183,17.0,110,0
2075,L,299.5,309.4,1602,31.5,193,0
1812,M,298.1,307.8,1569,31.2,131,0
4115,L,302.0,310.6,1358,53.1,194,0
2172,L,299.5,309.1,1502,44.6,13,0
722,L,297.5,308.9,1696,30.9,133,0
9763,L,298.6,309.7,1925,22.1,7,0
1837,L,297.7,307.2,1518,35.8,195,0
7694,L,300.6,311.6,1964,21.4,15,0
6507,H,301.0,310.1,1454,44.1,217,0
9155,L,297.5,308.6,1596,36.0,141,0
6392,M,300.2,309.7,1413,43.0,137,0
2354,L,299.2,308.4,1841,22.8,40,0
5525,L,302.6,311.9,1633,30.9,89,0
9186,L,297.9,309.1,1442,50.3,24,0
6056,L,300.7,310.8,1475,42.0,147,0
4609,M,303.0,311.2,1519,38.0,139,0
5431,L,302.8,312.5,1694,28.4,66,0
4966,M,303.8,312.7,1364,49.3,167,0
8289,M,298.8,310.6,1640,33.8,9,0
4392,M,302.2,310.1,1368,51.6,12,1
8898,M,297.3,308.7,1577,35.6,133,0
910,L,295.5,306.0,1456,39.2,167,0
4724,L,303.4,311.8,1366,50.9,200,1
1099,M,296.9,307.4,1521,37.9,27,0
7989,L,301.1,312.3,1486,34.9,122,0
2238,L,299.3,308.6,1403,50.6,189,0
8893,L,297.6,308.8,1475,43.0,119,0
180,L,298.2,308.3,1304,49.8,45,0
8941,H,297.3,308.3,1935,19.3,24,0
2525,M,298.8,308.7,1446,45.5,49,0
671,L,297.6,309.0,1822,25.4,202,0
5599,L,302.8,312.1,1441,52.1,79,0
7898,L,300.8,312.5,1434,50.7,121,0
2017,L,298.5,308.3,1458,44.0,44,0
4864,M,303.6,312.3,1915,22.3,116,0
1165,L,297.1,308.1,1754,30.3,206,0
549,L,297.4,309.3,1332,53.2,115,0
8042,H,300.8,311.9,1431,48.5,25,0
5218,M,303.8,312.8,1420,47.9,200,0
7831,H,299.9,311.2,1495,35.8,175,0
1380,L,298.7,310.1,1620,34.8,112,0
5157,L,304.2,313.4,1482,41.4,32,0
5127,L,304.3,313.5,1802,25.4,170,0
5372,L,302.9,312.3,1435,47.7,173,0
3132,L,300.1,309.5,1660,32.7,57,0
6242,L,301.1,310.5,1324,52.4,171,0
7249,L,300.0,310.1,1762,28.0,202,0
661,M,297.7,309.2,1700,27.4,176,0
8580,M,297.4,308.1,1620,31.2,143,0
67,M,298.9,308.9,1679,28.7,181,0
5566,L,302.4,311.9,1671,29.9,204,0
7946,L,300.8,311.7,1655,32.2,12,0
4076,L,302.0,310.6,1583,38.9,94,0
2947,M,300.7,309.5,1622,30.5,14,0
3988,M,302.3,311.3,1444,43.1,115,0
3297,M,301.2,310.3,1379,43.2,56,0
8390,L,298.8,309.9,1525,39.7,77,0
5999,M,300.4,310.2,1613,36.9,231,0
2289,M,299.4,308.6,1541,39.1,109,0
3316,M,301.5,310.6,1492,43.0,100,0
3949,M,302.2,311.3,1510,37.1,10,0
7299,L,300.1,310.5,1532,36.0,109,0
4391,M,302.2,310.1,1421,45.4,9,0
4122,M,302.1,310.7,1364,47.8,213,1
8691,L,297.1,308.5,1323,44.4,207,1
1366,L,298.7,310.1,1676,33.5,70,0
6011,H,300.7,310.7,1428,43.4,26,0
6064,L,301.1,311.1,1450,43.3,168,0
9733,L,298.9,310.0,2231,17.4,151,0
8148,L,299.5,310.8,1447,41.0,93,0
8989,L,297.2,307.9,1825,24.6,142,0
9644,L,299.4,310.4,1509,40.6,175,0
1763,H,298.2,307.6,1460,48.6,204,0
3837,L,302.4,311.2,1466,43.9,152,0
9231,L,298.2,309.2,1922,22.6,132,0
5445,L,303.0,312.7,2024,19.9,102,0
4359,H,302.0,309.9,1606,34.5,156,0
2695,M,300.1,309.6,1625,38.0,46,0
6212,L,300.8,310.6,1360,48.8,91,0
891,L,295.6,306.0,1370,52.4,115,0
4093,H,302.0,310.5,1812,24.4,138,0
9007,L,297.3,307.9,1417,41.8,186,0
3982,M,302.2,311.3,1931,21.9,101,0
5641,L,302.6,312.1,1420,51.6,182,0
7204,M,299.8,309.6,1434,48.0,82,0
5014,M,303.8,312.9,1594,35.2,69,0
7037,L,300.7,310.6,1540,52.7,85,0
7699,L,300.6,311.5,1419,38.6,31,0
3772,M,302.3,311.0,1384,49.7,192,0
8240,L,299.0,310.4,1339,49.6,94,0
5484,M,302.6,312.1,2000,21.9,200,0
7094,H,300.7,310.3,1369,50.7,12,0
522,L,297.5,309.4,1497,35.8,44,0
2991,L,300.6,309.8,1688,28.6,135,0
173,M,298.1,308.0,1924,20.8,29,0
7229,H,299.8,309.7,1368,47.4,148,0
8385,L,298.8,309.7,1450,43.1,63,0
9988,M,298.8,308.6,1500,37.1,210,0
42,L,298.8,309.1,1368,50.8,115,0
224,L,298.4,308.6,1569,34.4,160,0
3386,L,301.5,310.7,1466,43.6,56,0
4275,L,302.4,310.6,1445,40.3,162,0
2463,L,298.9,308.5,1742,34.5,117,0
9993,L,298.8,308.4,1484,39.2,8,0
3961,L,302.2,311.4,1390,48.1,40,0
3088,M,300.0,309.1,1474,45.2,152,0
6767,M,301.4,311.0,1427,43.2,13,0
9512,L,299.1,310.3,1449,40.7,40,0
8027,L,300.7,311.9,1399,50.2,222,1
2273,M,299.3,308.6,1448,52.1,71,0
3757,L,302.3,311.1,1546,33.1,156,0
9277,L,298.1,308.7,1691,30.3,49,0
5634,L,302.7,312.2,1447,47.5,166,0
2642,H,299.8,309.5,1420,46.7,136,0
5374,M,302.9,312.3,1809,25.0,180,0
4416,L,302.6,310.4,1514,42.7,75,0
963,M,295.8,306.6,1480,43.2,92,0
585,H,297.6,309.6,1419,48.2,215,0
120,L,298.7,308.5,1467,40.7,106,0
2015,L,298.6,308.4,1310,59.7,40,0
4207,M,302.3,310.8,1721,28.4,215,0
3318,L,301.5,310.5,1636,28.7,106,0
5204,M,303.7,312.6,1671,30.5,163,0
7179,L,300.2,310.2,1600,31.5,23,0
4749,L,303.2,311.2,1363,46.7,29,1
8958,L,297.4,308.1,1348,53.7,68,0
1722,L,298.2,307.7,1688,32.4,91,0
9132,H,297.6,308.6,1463,46.7,85,0
6727,L,301.5,310.8,1500,41.0,118,0
4988,M,303.7,313.0,1303,54.4,2,0
3280,L,301.2,309.9,1382,52.4,13,0
3850,L,302.3,311.0,1561,37.2,180,0
253,L,298.0,308.2,1620,35.8,5,0
4716,L,303.4,311.7,1476,42.3,180,0
9566,M,299.8,311.1,1498,38.1,176,0
1935,L,298.1,307.9,1698,33.3,40,0
2267,L,299.2,308.5,1381,60.6,59,0
8166,L,299.6,311.0,1552,33.2,139,0
1424,L,298.7,309.8,1539,33.4,2,0
5120,L,304.2,313.6,1411,46.0,149,0
6122,L,300.9,311.1,1457,37.4,96,0
6500,L,300.9,310.0,1671,26.8,199,0
8789,L,297.4,308.5,1369,53.2,43,0
8725,M,297.2,308.6,1513,39.0,78,0
3207,M,300.1,309.0,1612,33.0,34,0
2812,L,299.9,309.2,1761,25.6,115,0
588,H,297.6,309.5,1623,33.1,224,0
7661,M,300.5,311.6,1246,52.9,165,0
6686,L,301.6,310.9,1532,43.6,15,0
9761,M,298.5,309.6,1509,47.3,2,0
4402,H,302.2,310.0,1468,43.6,38,0
2404,H,299.2,308.7,1448,51.4,173,0
8687,M,297.2,308.5,1611,31.6,197,0
8376,M,298.8,309.6,1384,48.2,39,0
