index,elevation,dominant_land_cover,X5_Ct_2010_Da,X5_Bf_2010_Da,param1,param2,y
17014,171,3,146.018193,0.00266401,80.25,47.75,0
17015,180,8,163.9407832,0.001624943,80.75,47.75,0
17016,184,3,144.164841,0.001396082,81.25,47.75,0
17017,196,3,155.093288,0.00115743,81.75,47.75,0
17018,185,8,152.4557078,0.001317218,82.25,47.75,0
17019,174,8,212.3529559,0.011663607,82.75,47.75,0
17020,177,9,111.7647799,0.002056353,83.25,47.75,0
17021,176,9,121.8103474,0.00531316,83.75,47.75,0
17022,168,11,0.0,0.0,84.25,47.75,0
17023,168,8,170.1923526,0.009875234,84.75,47.75,0
17024,172,9,129.8406591,0.007619682,85.25,47.75,0
17025,179,3,6.532816952,0.0,85.75,47.75,0
17026,175,3,208.071026,0.0,86.25,47.75,0
17027,174,3,653.7115695,0.0,86.75,47.75,0
17028,169,2,611.8090467,0.0,87.25,47.75,0
17029,162,3,480.8944101,0.0,87.75,47.75,0
17030,167,3,625.1297833,0.0,88.25,47.75,0
17031,166,4,293.8481623,0.0,88.75,47.75,0
17032,208,4,47.53495281,0.0,89.25,47.75,0
17033,124,4,53.06744846,0.0,89.75,47.75,0
17034,175,3,108.6311214,0.0,117.25,47.75,0
17035,181,3,359.6629421,0.0,119.25,47.75,0
17036,181,4,302.7280512,0.0,119.75,47.75,0
17037,187,4,75.40934483,0.0,120.25,47.75,0
17038,175,4,89.35133449,0.0,120.75,47.75,0
17039,168,4,84.80283558,0.0,121.25,47.75,0
17040,163,4,73.14559493,0.0,121.75,47.75,0
17041,149,4,108.5869564,0.0,122.25,47.75,0
17042,159,4,85.48718945,0.0,122.75,47.75,0
17043,155,2,49.53568441,0.0,123.25,47.75,0
17044,155,3,71.59369085,0.0,123.75,47.75,0
17045,155,4,12.8422261,0.0,124.25,47.75,0
17046,156,2,246.0859547,0.0,124.75,47.75,0
17047,159,2,1360.545511,0.0,125.25,47.75,0
17048,158,2,1506.658777,0.0,125.75,47.75,0
17049,164,2,2254.645054,0.0,126.25,47.75,0
17050,155,2,785.4759702,0.0,126.75,47.75,0
17051,164,2,190.1555408,0.0,127.25,47.75,0
17052,170,4,345.1688508,0.0,127.75,47.75,0
17053,166,4,132.8784764,0.0,128.25,47.75,0
17054,158,4,0.911537647,0.0,128.75,47.75,0
17055,156,4,0.001002234,0.0,129.25,47.75,0
17056,181,4,1.91e-05,0.0,129.75,47.75,0
17057,162,4,28.78494242,0.0,130.25,47.75,0
17058,155,2,0.046616335,0.0,130.75,47.75,0
17059,149,11,0.011039068,0.0,131.25,47.75,0
17060,149,3,33.08923241,0.004538816,131.75,47.75,0
17061,148,3,0.044196951,0.006742548,132.25,47.75,0
17062,148,2,215.5582446,0.0,132.75,47.75,0
17063,151,2,148.5787733,0.0,133.25,47.75,0
17064,148,4,94.33000998,0.0,133.75,47.75,0
17065,151,2,0.706354811,0.0,134.25,47.75,0
17066,147,4,1.504504818,0.002138193,134.75,47.75,0
17067,151,4,9.743922972,0.002174968,135.25,47.75,0
17068,163,4,8.234981714,9.96e-05,135.75,47.75,0
17069,160,4,4.087677683,7.81e-05,136.25,47.75,0
17070,206,4,2.304475895,0.000100503,136.75,47.75,0
17071,155,4,1.088507193,0.000131588,137.25,47.75,0
17072,170,4,0.60277585,0.000427898,137.75,47.75,0
17073,128,4,0.241264974,0.003169153,138.25,47.75,0
17074,163,4,2.97623333,0.001047617,138.75,47.75,0
17075,129,11,7.130981451,4.17e-05,139.25,47.75,0
17076,171,4,6.445905838,0.001742344,142.25,47.75,0
17077,145,11,508.8197641,0.064062661,39.25,47.25,0
17078,147,4,500.7932724,0.008501544,39.75,47.25,0
17079,147,2,430.6381697,0.046963794,40.25,47.25,0
17080,145,2,353.7204434,0.004481565,40.75,47.25,0
17081,149,2,369.1882822,0.001763407,41.25,47.25,0
17082,149,2,364.4260108,0.001051134,41.75,47.25,0
17083,153,2,337.6711702,0.002367143,42.25,47.25,0
17084,150,2,329.7505275,0.000994228,42.75,47.25,0
17085,152,3,317.4044498,0.001105107,43.25,47.25,0
17086,151,3,576.8722922,0.000145151,43.75,47.25,0
17087,155,3,297.9642234,0.000134373,44.25,47.25,0
17088,145,9,482.7575596,3.642375659,44.75,47.25,0
17089,144,9,404.5123082,3.734064298,45.25,47.25,0
17090,144,9,366.3843095,3.404197159,45.75,47.25,0
17091,143,9,484.2585296,3.895229929,46.25,47.25,0
17092,144,9,312.3975027,4.649862931,46.75,47.25,0
17093,145,2,316.6617917,0.369961581,47.25,47.25,0
17094,146,9,317.834832,4.23467847,47.75,47.25,0
17095,143,3,306.2079355,2.071106129,48.25,47.25,0
17096,143,8,74.49322265,2.135652766,48.75,47.25,0
17097,143,8,70.40820687,2.433929015,49.25,47.25,0
17098,143,8,52.80361537,2.522667405,49.75,47.25,0
17099,143,8,78.89142072,2.723653634,50.25,47.25,0
17100,143,9,81.60171619,2.789537114,50.75,47.25,0
17101,143,8,75.03988617,1.970643783,51.25,47.25,0
17102,145,8,132.3354615,3.050359419,51.75,47.25,0
17103,145,8,307.604457,3.161326839,52.25,47.25,0
17104,145,9,95.09331985,2.105170731,52.75,47.25,0
17105,145,9,123.6911386,2.960921504,53.25,47.25,0
17106,143,8,58.29230053,1.844873875,53.75,47.25,0
17107,144,8,44.67671472,2.556101483,54.25,47.25,0
17108,147,8,48.67644536,0.021612575,54.75,47.25,0
17109,147,8,53.98250339,0.003628504,55.25,47.25,0
17110,156,8,53.52629763,0.004265161,55.75,47.25,0
17111,152,8,53.35696019,0.003739827,56.25,47.25,0
17112,151,8,54.36394651,0.003759529,56.75,47.25,0
17113,153,9,54.39601059,0.006049588,57.25,47.25,0
17114,153,8,47.56287666,0.007245578,57.75,47.25,0
17115,160,9,52.04628008,0.005725401,58.25,47.25,0
17116,155,8,57.34532333,0.004299157,58.75,47.25,0
17117,156,9,55.21813161,0.003079323,59.25,47.25,0
17118,161,8,51.02359741,0.002948233,59.75,47.25,0
17119,158,8,53.64568192,0.004999125,60.25,47.25,0
17120,160,8,52.3050556,0.004868486,60.75,47.25,0
17121,155,9,59.49936764,0.00483018,61.25,47.25,0
17122,151,9,59.93257381,0.007825866,61.75,47.25,0
17123,149,9,57.50985945,0.013649462,62.25,47.25,0
17124,152,9,51.52200229,0.020648949,62.75,47.25,0
17125,153,9,53.95943174,0.009199162,63.25,47.25,0
17126,153,9,53.356172,0.013008795,63.75,47.25,0
17127,155,9,43.10611195,0.005928488,64.25,47.25,0
17128,155,9,42.33057541,0.006903322,64.75,47.25,0
17129,158,9,46.18709301,0.0054645,65.25,47.25,0
17130,163,8,45.81989183,0.006554634,65.75,47.25,0
17131,166,8,50.72216411,0.004870309,66.25,47.25,0
17132,162,8,53.29562809,0.006833855,66.75,47.25,0
17133,169,8,53.23519715,0.002285292,67.25,47.25,0
17134,162,8,50.47232353,0.00290412,67.75,47.25,0
17135,163,8,57.49433371,0.00528891,68.25,47.25,0
17136,163,8,50.65895702,0.004083278,68.75,47.25,0
17137,166,8,45.86711612,0.002485868,69.25,47.25,0
17138,165,8,46.95706527,0.002120842,69.75,47.25,0
17139,168,8,45.71748185,0.00180651,70.25,47.25,0
17140,173,8,44.40395395,0.000861039,70.75,47.25,0
17141,176,8,47.67459667,0.001591863,71.25,47.25,0
17142,170,8,44.06629234,0.004351762,71.75,47.25,0
17143,176,8,41.55496518,0.003314989,72.25,47.25,0
17144,184,8,51.45215063,0.007983179,72.75,47.25,0
17145,164,8,47.79243739,0.00329351,73.25,47.25,0
17146,170,9,51.10918668,0.009614265,73.75,47.25,0
17147,167,9,52.60264122,0.00373714,74.25,47.25,0
17148,169,9,53.00043435,0.004793879,74.75,47.25,0
17149,173,9,48.10733584,0.003731169,75.25,47.25,0
17150,163,9,53.92519042,0.004151106,75.75,47.25,0
17151,172,9,53.55285427,0.003230751,76.25,47.25,0
17152,169,9,55.77432602,0.005098436,76.75,47.25,0
17153,168,9,63.06890093,0.004427007,77.25,47.25,0
17154,169,9,122.0007313,0.005423806,77.75,47.25,0
17155,180,8,145.1123773,0.001431365,78.25,47.25,0
17156,166,9,126.8021435,0.001793264,78.75,47.25,0
17157,166,9,129.3715721,0.002703692,79.25,47.25,0
17158,166,9,141.116001,0.002177581,79.75,47.25,0
17159,168,3,149.7921308,0.002160739,80.25,47.25,0
17160,162,8,190.7196447,0.000905221,80.75,47.25,0
17161,170,3,261.423629,0.004282272,81.25,47.25,0
17162,118,3,263.9747268,0.013419015,81.75,47.25,0
17163,216,3,213.9126228,0.017342209,82.25,47.25,0
17164,201,2,202.3376524,0.004739189,82.75,47.25,0
17165,199,3,194.2364411,0.001418992,83.25,47.25,0
17166,196,8,184.394052,0.002458292,83.75,47.25,0
17167,181,9,167.0833757,0.001326806,84.25,47.25,0
17168,189,2,219.6018669,0.002383571,84.75,47.25,0
17169,155,3,229.0172917,0.002381821,85.25,47.25,0
17170,191,3,45.70256655,0.0,85.75,47.25,0
17171,191,3,36.49048847,0.0,86.25,47.25,0
17172,185,9,7.869519471,0.0,86.75,47.25,0
17173,171,11,0.0,0.0,87.25,47.25,0
17174,169,11,372.5346354,0.0,87.75,47.25,0
17175,174,3,446.0953283,0.0,88.25,47.25,0
17176,171,9,202.0522676,0.0,88.75,47.25,0
17177,181,3,108.8035038,0.0,89.25,47.25,0
17178,166,3,120.7381042,0.0,89.75,47.25,0
17179,170,3,47.32392456,0.0,90.25,47.25,0
17180,196,3,0.0,0.0,119.75,47.25,0
17181,192,4,108.1845116,0.0,120.25,47.25,0
17182,164,4,119.5431596,0.0,120.75,47.25,0
17183,165,4,98.2942111,0.0,121.25,47.25,0
17184,184,3,102.185002,0.0,121.75,47.25,0
17185,162,2,55.94673753,0.0,122.25,47.25,0
17186,156,2,91.10587821,0.0,122.75,47.25,0
17187,156,2,323.2021823,0.0,123.25,47.25,0
17188,154,9,38.11879814,0.0,123.75,47.25,0
17189,154,3,170.7792241,0.0,124.25,47.25,0
17190,157,2,207.0101528,0.0,124.75,47.25,0
17191,156,3,118.9635683,0.0,125.25,47.25,0
17192,159,2,2724.893973,0.0,125.75,47.25,0
17193,155,2,2117.311167,0.0,126.25,47.25,0
17194,160,2,2735.790752,0.0,126.75,47.25,0
17195,161,2,758.2134796,0.0,127.25,47.25,0
17196,156,4,300.1251491,0.0,127.75,47.25,0
17197,155,4,318.5808998,0.0,128.25,47.25,0
17198,151,4,0.005573187,0.0,128.75,47.25,0
17199,161,4,1.592150396,0.0,129.25,47.25,0
17200,170,4,0.004922899,0.0,129.75,47.25,0
17201,154,1,46.41111548,0.0,130.25,47.25,0
17202,151,2,52.38907002,0.0,130.75,47.25,0
17203,149,2,0.024707275,0.0,131.25,47.25,0
17204,151,2,0.274616393,0.0,131.75,47.25,0
17205,165,4,532.6900582,0.0,132.25,47.25,0
17206,149,2,252.1925562,0.0,132.75,47.25,0
17207,149,2,158.6868024,0.0,133.25,47.25,0
17208,148,2,63.89887946,0.0,133.75,47.25,0
17209,152,3,10.07656672,0.007884502,134.25,47.25,0
17210,151,4,11.2456741,0.000176286,134.75,47.25,0
17211,166,4,6.807671103,4.4e-05,135.25,47.25,0
17212,171,4,1.712386019,0.000100439,135.75,47.25,0
17213,185,4,1.648651988,4.42e-05,136.25,47.25,0
17214,192,4,0.903626877,0.000183034,136.75,47.25,0
17215,169,4,0.18504159,0.000165924,137.25,47.25,0
17216,181,4,0.183474323,0.000852083,137.75,47.25,0
17217,175,4,0.48130427,0.000751594,138.25,47.25,0
17218,131,4,0.935239458,0.004171573,138.75,47.25,0
17219,167,4,34.7639421,0.001154099,142.25,47.25,0
17220,144,3,87.72061835,0.032866368,142.75,47.25,0
17221,149,2,403.5011846,0.005090557,38.75,46.75,0
17222,147,2,427.5136665,0.000128052,39.25,46.75,0
17223,146,2,360.0612167,0.000262689,39.75,46.75,0
17224,154,2,389.5753047,4.01e-05,40.25,46.75,0
17225,153,2,366.7814415,5.38e-05,40.75,46.75,0
17226,150,2,361.6521937,0.003047605,41.25,46.75,0
17227,149,2,448.2390337,0.001721361,41.75,46.75,0
17228,152,3,342.1062995,0.000451662,42.25,46.75,0
17229,158,3,327.1295531,0.000198434,42.75,46.75,0
17230,157,3,315.8111573,7.37e-05,43.25,46.75,0
17231,158,3,312.0910688,0.000210871,43.75,46.75,0
17232,158,9,723.1795656,0.000206595,44.25,46.75,0
17233,145,9,585.9367149,0.205573087,44.75,46.75,0
17234,146,9,522.6353639,6.599329098,45.25,46.75,0
17235,144,9,466.5158565,5.196331539,45.75,46.75,0
17236,146,9,474.5817711,5.300166728,46.25,46.75,0
17237,146,9,415.3377427,7.063926139,46.75,46.75,0
17238,144,9,364.3862554,4.975094008,47.25,46.75,0
17239,145,3,339.3501256,1.014618855,47.75,46.75,0
17240,143,3,327.4819958,2.560099534,48.25,46.75,0
17241,143,3,288.3689848,3.202434196,48.75,46.75,0
17242,143,8,70.20059106,2.728771217,49.25,46.75,0
17243,145,8,83.16112863,2.862955326,49.75,46.75,0
17244,145,8,79.93608478,0.688497936,53.25,46.75,0
17245,143,8,48.17873397,2.74983321,53.75,46.75,0
17246,146,9,50.10874313,2.299461385,54.25,46.75,0
17247,145,9,46.37874797,0.088709065,54.75,46.75,0
17248,149,8,43.09736107,0.016870739,55.25,46.75,0
17249,152,8,50.51671121,0.006525633,55.75,46.75,0
17250,148,8,57.08485978,0.010284646,56.25,46.75,0
17251,149,8,53.4148933,0.014351842,56.75,46.75,0
17252,150,9,49.0179028,0.020391787,57.25,46.75,0
17253,153,9,50.64172368,0.003981229,57.75,46.75,0
17254,154,9,53.89833988,0.004150534,58.25,46.75,0
17255,154,9,53.27247979,0.004333786,58.75,46.75,0
17256,153,9,53.40367324,0.005383471,59.25,46.75,0
17257,153,9,51.85729753,0.005974592,59.75,46.75,0
17258,149,9,52.61160475,0.017721212,60.25,46.75,0
17259,143,11,51.31780564,0.0,60.75,46.75,0
17260,150,9,57.8901035,0.013843845,61.25,46.75,0
17261,151,9,62.06788889,0.043687574,61.75,46.75,0
17262,151,9,66.44122506,0.016033876,62.25,46.75,0
17263,151,9,66.39158553,0.01147677,62.75,46.75,0
17264,151,11,66.75682721,0.006441369,63.25,46.75,0
17265,159,9,67.40689946,0.009361925,63.75,46.75,0
17266,155,9,54.71277789,0.006749806,64.25,46.75,0
17267,152,9,42.24616016,0.016558865,64.75,46.75,0
17268,158,9,41.85766224,0.004043592,65.25,46.75,0
17269,158,9,45.20390553,0.005942638,65.75,46.75,0
17270,160,9,59.00110937,0.003712309,66.25,46.75,0
17271,159,9,53.3745499,0.003135173,66.75,46.75,0
17272,164,9,54.93816415,0.004979738,67.25,46.75,0
17273,166,9,53.39080128,0.003247176,67.75,46.75,0
17274,159,9,54.30288934,0.003547066,68.25,46.75,0
17275,163,8,56.11940037,0.002044696,68.75,46.75,0
17276,164,8,47.37014291,0.00326582,69.25,46.75,0
17277,170,9,41.58690037,0.002413576,69.75,46.75,0
17278,168,8,42.82484836,0.00281322,70.25,46.75,0
17279,175,8,41.91544191,0.003972774,70.75,46.75,0
17280,165,8,39.09757931,0.003306636,71.25,46.75,0
17281,176,9,39.84359533,0.002995898,71.75,46.75,0
17282,170,8,40.77627099,0.005088086,72.25,46.75,0
17283,171,9,42.79199272,0.005668615,72.75,46.75,0
17284,167,9,43.89004934,0.008499693,73.25,46.75,0
17285,166,9,53.34024718,0.007379092,73.75,46.75,0
17286,164,9,55.8767678,0.007223785,74.25,46.75,0
17287,164,11,57.4395387,0.006592282,74.75,46.75,0
17288,164,9,54.49302851,0.00746501,75.25,46.75,0
17289,166,11,0.0,0.0,75.75,46.75,0
17290,164,11,52.8508177,0.0,76.25,46.75,0
17291,161,9,71.56857693,0.001614119,76.75,46.75,0
17292,162,9,61.63418298,0.002618529,77.25,46.75,0
17293,165,9,138.5919575,0.002375793,77.75,46.75,0
17294,163,9,146.8878588,0.002352568,78.25,46.75,0
17295,162,11,0.0,0.0,78.75,46.75,0
17296,167,9,163.2684737,0.001198016,79.25,46.75,0
17297,167,9,186.745156,0.004219821,79.75,46.75,0
17298,165,9,158.6556887,0.002116703,80.25,46.75,0
17299,164,9,166.92845,0.002347194,80.75,46.75,0
17300,166,9,187.3788577,0.00278138,81.25,46.75,0
17301,171,3,178.9732712,0.008645598,81.75,46.75,0
17302,177,8,158.5094993,0.001156317,82.25,46.75,0
17303,160,9,202.2090181,0.0004495,82.75,46.75,0
17304,168,3,248.081512,0.0,83.25,46.75,0
17305,164,1,174.6231755,0.0,83.75,46.75,0
17306,180,2,197.8834258,0.0,84.25,46.75,0
17307,144,3,105.5606638,0.0,84.75,46.75,0
17308,198,9,117.3480897,0.0,85.25,46.75,0
17309,168,3,43.19454938,0.0,85.75,46.75,0
17310,191,3,65.60650297,0.0,86.25,46.75,0
17311,159,3,68.72384426,0.0,86.75,46.75,0
17312,160,8,201.3366959,0.0,87.25,46.75,0
17313,174,9,402.0252625,0.0,87.75,46.75,0
17314,178,9,176.0575328,0.0,88.25,46.75,0
17315,183,8,33.54439393,0.0,88.75,46.75,0
17316,171,9,41.404724,0.0,89.25,46.75,0
17317,183,9,85.68847141,0.0,89.75,46.75,0
17318,183,3,442.9278085,0.0,90.25,46.75,0
17319,189,3,233.903626,0.0,90.75,46.75,0
17320,185,4,203.3780661,0.0,120.25,46.75,0
17321,160,3,257.3130835,0.0,120.75,46.75,0
17322,161,2,243.1652471,0.0,121.25,46.75,0
17323,161,2,88.37918786,0.0,121.75,46.75,0
17324,159,2,24.70494951,0.0,122.25,46.75,0
17325,161,3,26.63582432,0.0,122.75,46.75,0
17326,155,2,204.101113,0.0,123.25,46.75,0
17327,154,3,75.30681776,0.0,123.75,46.75,0
17328,156,3,27.5141641,0.0,124.25,46.75,0
17329,154,3,49.86318347,0.0,124.75,46.75,0
17330,154,3,72.67154658,0.0,125.25,46.75,0
17331,156,2,68.31995478,0.0,125.75,46.75,0
17332,154,2,2243.060358,0.0,126.25,46.75,0
17333,154,2,3471.249354,0.0,126.75,46.75,0
17334,161,2,1750.039904,0.0,127.25,46.75,0
17335,161,2,489.1795275,0.0,127.75,46.75,0
17336,173,4,85.8841647,0.0,128.25,46.75,0
17337,165,4,119.118749,0.0,128.75,46.75,0
17338,165,4,54.82507986,0.0,129.25,46.75,0
17339,149,4,475.499437,0.0,129.75,46.75,0
17340,155,2,2197.301935,0.0,130.25,46.75,0
17341,160,2,487.7623095,0.0,130.75,46.75,0
17342,158,2,331.3947384,0.0,131.25,46.75,0
17343,149,2,392.2870674,202.9598801,131.75,46.75,0
17344,149,3,109.2110282,0.0,132.25,46.75,0
17345,149,2,90.41696678,0.0,132.75,46.75,0
17346,159,4,64.37780069,0.0,133.25,46.75,0
17347,172,4,16.11250521,0.0,133.75,46.75,0
17348,158,4,251.1011181,0.012380697,134.25,46.75,0
17349,149,4,1.067862141,9.9e-05,134.75,46.75,0
17350,170,4,0.6004608,8.93e-05,135.25,46.75,0
17351,153,4,0.246365637,0.000160161,135.75,46.75,0
17352,148,4,1.95454284,0.000222319,136.25,46.75,0
17353,138,4,0.208494531,0.002810879,136.75,46.75,0
17354,181,4,0.196389078,8.65e-05,137.25,46.75,0
17355,180,4,0.101916892,0.001482229,137.75,46.75,0
17356,158,4,0.998166761,0.004882855,138.25,46.75,0
17357,154,4,9.457801494,0.001609069,142.25,46.75,0
17358,150,11,194.3434086,0.150810689,142.75,46.75,0
17359,150,11,15.02056034,0.0,143.25,46.75,0
17360,148,2,367.356959,0.013750794,38.75,46.25,0
17361,148,2,366.491723,0.004396724,39.25,46.25,0
17362,149,2,355.8361347,0.000309102,39.75,46.25,0
17363,150,2,363.4625605,0.000129346,40.25,46.25,0
17364,153,2,306.3035031,2.83e-05,40.75,46.25,0
17365,151,2,343.4184337,6.03e-05,41.25,46.25,0
17366,145,2,445.6226228,0.009677181,41.75,46.25,0
17367,153,2,333.9616634,0.000262217,42.25,46.25,0
17368,145,11,313.1766187,0.064343311,42.75,46.25,0
17369,145,3,360.040079,0.060390432,43.25,46.25,0
17370,147,3,696.2985949,0.000279163,43.75,46.25,0
17371,157,3,1562.95209,0.000429591,44.25,46.25,0
17372,155,9,468.2817941,0.003741732,44.75,46.25,0
17373,144,9,457.8971954,6.639953342,45.25,46.25,0
17374,146,9,453.365631,7.073256795,45.75,46.25,0
17375,143,9,494.2192782,7.589505459,46.25,46.25,0
17376,145,9,584.1549786,7.447031358,46.75,46.25,0
17377,143,9,359.1355695,6.483841606,47.25,46.25,0
17378,145,6,344.0539823,0.0,47.75,46.25,0
17379,143,2,538.5189042,0.333026428,48.25,46.25,0
17380,145,2,464.4057998,0.604885509,48.75,46.25,0
17381,144,11,131.6009067,0.0,53.25,46.25,0
17382,145,9,41.32981666,3.364789336,53.75,46.25,0
17383,144,9,1.819298845,2.743671039,54.25,46.25,0
17384,146,9,1.531599087,2.304594097,54.75,46.25,0
17385,145,8,1.565045149,0.361477555,55.25,46.25,0
17386,151,8,2.556906961,0.014492956,55.75,46.25,0
17387,164,8,44.37821788,0.003922455,56.25,46.25,0
17388,153,9,53.89200404,0.004853239,56.75,46.25,0
17389,154,8,60.12507954,0.004389498,57.25,46.25,0
17390,155,9,55.27666288,0.005248302,57.75,46.25,0
17391,156,9,56.90398765,0.006704836,58.25,46.25,0
17392,156,9,61.86874647,0.008126204,58.75,46.25,0
17393,153,9,64.49280216,0.010077857,59.25,46.25,0
17394,146,11,0.0,0.0,59.75,46.25,0
17395,150,9,50.56647473,0.036975413,60.25,46.25,0
17396,151,9,0.0,0.017549933,60.75,46.25,0
17397,151,9,59.7210936,0.029664247,61.25,46.25,0
17398,150,9,0.0,0.0,61.75,46.25,0
17399,152,9,72.34140623,0.025647006,62.25,46.25,0
17400,151,9,84.3388074,0.013986805,62.75,46.25,0
17401,151,9,77.85162967,0.012502572,63.25,46.25,0
17402,152,9,70.39106129,0.009155491,63.75,46.25,0
17403,154,9,67.29052813,0.006811384,64.25,46.25,0
17404,161,9,76.94284284,0.004170911,64.75,46.25,0
17405,157,9,65.82276685,0.003098259,65.25,46.25,0
17406,151,9,63.95856462,0.006942229,65.75,46.25,0
17407,151,9,38.22716808,0.005540709,66.25,46.25,0
17408,159,9,64.87251059,0.002990838,66.75,46.25,0
17409,158,9,55.38118575,0.003081133,67.25,46.25,0
17410,159,9,59.83217603,0.004920751,67.75,46.25,0
17411,158,9,67.2608146,0.00393806,68.25,46.25,0
17412,156,9,58.84523078,0.004502498,68.75,46.25,0
17413,160,9,43.15709922,0.001929612,69.25,46.25,0
17414,163,9,47.41370027,0.00203905,69.75,46.25,0
17415,164,9,40.28325707,0.0027912,70.25,46.25,0
17416,169,9,40.82335919,0.003103683,70.75,46.25,0
17417,166,9,50.3132136,0.003421373,71.25,46.25,0
17418,172,9,38.65015923,0.003642512,71.75,46.25,0
17419,170,8,42.27574143,0.003569372,72.25,46.25,0
17420,170,9,42.09775521,0.003914273,72.75,46.25,0
17421,170,9,40.31129121,0.006418715,73.25,46.25,0
17422,163,11,49.95516061,0.006395144,73.75,46.25,0
17423,164,11,0.0,0.0,74.25,46.25,0
17424,164,11,0.0,0.0,74.75,46.25,0
17425,166,9,116.0319958,0.004479341,75.25,46.25,0
17426,164,9,117.0589455,0.005367596,75.75,46.25,0
17427,167,9,116.5620468,0.006158317,76.25,46.25,0
17428,167,9,118.5816091,0.006447225,76.75,46.25,0
17429,165,9,196.5861271,0.003746818,77.25,46.25,0
17430,165,9,155.184753,0.004757945,77.75,46.25,0
17431,167,2,206.1999823,0.001215005,78.25,46.25,0
17432,162,9,174.3229857,0.002054994,78.75,46.25,0
17433,175,9,183.5256735,0.004301025,79.25,46.25,0
17434,163,9,175.8308379,0.00171802,79.75,46.25,0
17435,170,9,186.3871533,0.001769432,80.25,46.25,0
17436,168,8,234.8517203,0.001510795,80.75,46.25,0
17437,165,2,240.1293418,0.000693542,81.25,46.25,0
17438,167,11,0.0,0.0,81.75,46.25,0
17439,172,3,146.1351876,0.005814139,82.25,46.25,0
17440,175,3,20.74454374,0.0,82.75,46.25,0
17441,177,3,24.75165995,0.0,83.25,46.25,0
17442,182,3,86.1180869,0.0,83.75,46.25,0
17443,160,9,89.18028013,0.0,84.25,46.25,0
17444,171,3,51.58307543,0.0,84.75,46.25,0
17445,164,3,39.68331617,0.0,85.25,46.25,0
17446,170,9,45.66806433,0.0,85.75,46.25,0
17447,164,9,104.5394734,0.0,86.25,46.25,0
17448,160,9,54.8577773,0.0,86.75,46.25,0
17449,173,9,166.527718,0.0,87.25,46.25,0
17450,176,9,191.268608,0.0,87.75,46.25,0
17451,181,9,153.8738268,0.0,88.25,46.25,0
17452,177,8,39.84756823,0.0,88.75,46.25,0
17453,178,9,26.21000793,0.0,89.25,46.25,0
17454,181,9,38.58782837,0.0,89.75,46.25,0
17455,183,9,341.8206467,0.0,90.25,46.25,0
17456,164,4,330.9202483,0.0,90.75,46.25,0
17457,183,3,265.2238828,0.0,116.75,46.25,0
17458,180,3,224.8017314,0.0,117.25,46.25,0
17459,180,3,240.258839,0.0,117.75,46.25,0
17460,182,3,323.803365,0.0,118.25,46.25,0
17461,183,3,319.995454,0.0,118.75,46.25,0
17462,177,3,363.8774914,0.0,119.25,46.25,0
17463,180,3,289.0568861,0.0,119.75,46.25,0
17464,180,3,139.3440794,0.0,120.25,46.25,0
17465,171,4,154.0045271,0.0,120.75,46.25,0
17466,176,4,197.1799401,0.0,121.25,46.25,0
17467,151,3,206.8268462,0.0,121.75,46.25,0
17468,163,2,158.874835,0.0,122.25,46.25,0
17469,154,3,105.1832047,0.0,122.75,46.25,0
17470,154,2,2.246160358,0.0,123.25,46.25,0
17471,154,2,111.2942838,0.0,123.75,46.25,0
17472,155,11,1.661071568,0.0,124.25,46.25,0
17473,154,2,44.10198227,0.0,124.75,46.25,0
17474,157,4,112.7988299,0.0,125.25,46.25,0
17475,154,3,440.8891953,0.0,125.75,46.25,0
17476,154,2,2221.536495,0.0,126.25,46.25,0
17477,155,2,2236.686341,0.0,126.75,46.25,0
17478,153,3,3416.503783,0.0,127.25,46.25,0
17479,156,2,1051.133145,0.0,127.75,46.25,0
17480,168,4,53.52379563,0.0,128.25,46.25,0
17481,152,3,116.3356888,0.0,128.75,46.25,0
17482,150,2,195.1809489,0.0,129.25,46.25,0
17483,156,2,1425.551921,0.0,129.75,46.25,0
17484,152,2,2076.579385,0.0,130.25,46.25,0
17485,162,2,1385.445704,0.0,130.75,46.25,0
17486,151,4,467.7988798,0.0,131.25,46.25,0
17487,171,4,91.09122105,0.0,131.75,46.25,0
17488,149,2,266.5443492,0.0,132.25,46.25,0
17489,154,1,277.6584918,0.0,132.75,46.25,0
17490,148,2,28.9315492,0.0,133.25,46.25,0
17491,149,9,15.85418048,0.0,133.75,46.25,0
17492,162,4,2.273328863,0.003727236,134.25,46.25,0
17493,158,4,0.467698947,8.96e-05,134.75,46.25,0
17494,179,4,0.344466814,0.000159537,135.25,46.25,0
17495,203,4,0.372324672,9.02e-05,135.75,46.25,0
17496,188,4,0.138103635,0.000128165,136.25,46.25,0
17497,184,4,0.174023951,0.000595998,136.75,46.25,0
17498,171,4,0.252485362,0.000509494,137.25,46.25,0
17499,159,4,0.9832247,0.000422827,137.75,46.25,0
17500,146,4,18.05528003,0.001788065,142.25,46.25,0
17501,147,2,364.0684558,0.0,33.25,45.75,0
17502,147,8,254.3671263,0.0,33.75,45.75,0
17503,148,2,307.581563,0.0,34.25,45.75,0
17504,144,2,0.0,0.0,34.75,45.75,0
17505,144,2,0.0,0.141370132,38.25,45.75,0
17506,145,4,432.6799179,0.105745288,38.75,45.75,0
17507,149,2,443.8553937,0.003974994,39.25,45.75,0
17508,149,2,438.669761,0.001558818,39.75,45.75,0
