index,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,y
4031,21000,,91455.0,HomeImp,Other,7.0,0.0,0.0,174.42896876,1.0,15.0,38.593376406,0
5463,32800,35458.0,78116.0,DebtCon,Other,9.0,,,126.51770522,,23.0,33.688056559,0
2512,14900,69723.0,83553.0,DebtCon,Office,5.0,0.0,0.0,114.85553461,1.0,19.0,22.957291799,0
750,8300,67715.0,86945.0,DebtCon,ProfExe,14.0,0.0,0.0,221.47492481,0.0,17.0,25.194297211,0
3352,17800,137169.0,182280.0,DebtCon,Mgr,12.0,0.0,0.0,241.37530714,0.0,21.0,28.846448119,0
5285,28900,77916.0,130728.0,DebtCon,Office,2.0,0.0,0.0,290.77260805,1.0,23.0,39.095476448,0
5498,33500,18804.0,43982.0,DebtCon,Mgr,7.0,0.0,0.0,46.762906451,0.0,6.0,34.980371242,0
5006,26500,14000.0,45000.0,DebtCon,Other,0.0,0.0,0.0,195.23333333,1.0,7.0,,1
5635,38900,31836.0,54976.0,DebtCon,Other,,0.0,0.0,,6.0,0.0,33.459245644,0
4254,22200,138584.0,180415.0,DebtCon,ProfExe,5.0,,,195.63280771,4.0,43.0,41.205399011,0
2339,14100,86996.0,108452.0,HomeImp,Other,19.0,0.0,0.0,134.99325176,4.0,24.0,29.778946076,0
4235,22000,188982.0,231933.0,DebtCon,ProfExe,2.0,0.0,0.0,294.96016922,0.0,26.0,36.43459137,0
2909,16000,57944.0,89778.0,HomeImp,ProfExe,2.0,0.0,0.0,135.60607791,0.0,12.0,25.725793664,0
5671,40300,33299.0,73380.0,DebtCon,ProfExe,4.0,0.0,0.0,184.53758909,1.0,18.0,24.374481112,0
4001,20900,61402.0,88659.0,DebtCon,ProfExe,9.0,3.0,0.0,164.24893233,1.0,63.0,40.921433337,1
5787,47500,,83607.0,HomeImp,Office,10.0,0.0,0.0,298.43084814,0.0,12.0,32.408686133,0
3585,18900,127269.0,203737.0,HomeImp,ProfExe,14.0,0.0,0.0,206.20003676,0.0,21.0,36.272858359,0
900,8900,77261.0,96434.0,DebtCon,ProfExe,3.0,0.0,0.0,144.03700388,0.0,26.0,33.908465844,0
4761,25000,,72970.0,DebtCon,ProfExe,1.8,4.0,0.0,198.8,0.0,18.0,,1
3997,20900,69233.0,105434.0,DebtCon,Other,,2.0,0.0,242.16425716,1.0,13.0,40.163650532,0
2934,16100,72942.0,99544.0,DebtCon,Other,5.0,2.0,0.0,54.945678873,1.0,20.0,23.282933392,0
250,5500,87438.0,116679.0,HomeImp,ProfExe,6.0,0.0,0.0,186.42441602,1.0,27.0,28.417530896,0
3626,19000,64758.0,119780.0,DebtCon,ProfExe,19.0,0.0,4.0,349.0,0.0,20.0,,1
1829,12300,52622.0,64407.0,DebtCon,Other,0.0,0.0,0.0,191.0774254,1.0,13.0,26.203067291,0
563,7500,63573.0,80601.0,HomeImp,Other,4.0,0.0,0.0,111.43518985,0.0,14.0,41.773446616,0
5749,43300,119351.0,179347.0,DebtCon,Self,13.0,0.0,0.0,178.95153943,0.0,4.0,37.980464023,0
1697,12000,57371.0,69076.0,DebtCon,Mgr,10.0,1.0,0.0,83.251972039,1.0,19.0,29.632108256,0
4995,26500,145393.0,187324.0,HomeImp,Self,3.0,0.0,0.0,194.22774484,1.0,16.0,40.854864993,0
3298,17600,53707.0,80407.0,DebtCon,Other,17.0,1.0,0.0,185.97822083,0.0,21.0,36.494053926,0
5730,42800,7382.0,71331.0,HomeImp,Office,,0.0,0.0,321.78085746,0.0,19.0,16.545062841,0
3550,18700,39441.0,71345.0,DebtCon,Other,11.0,0.0,4.0,132.83675752,0.0,13.0,27.691648158,1
4310,22400,79022.0,105086.0,DebtCon,Other,,0.0,0.0,179.45891702,2.0,25.0,38.306398215,0
5560,36000,204292.0,268436.0,DebtCon,ProfExe,3.0,0.0,0.0,243.29543026,0.0,31.0,30.938977447,0
4325,22500,60700.0,91000.0,DebtCon,Self,13.0,0.0,0.0,145.06666667,6.0,29.0,,1
769,8400,41656.0,51846.0,HomeImp,Office,10.0,,,190.01750256,,19.0,25.768965033,0
3433,18100,23928.0,55734.0,DebtCon,ProfExe,17.0,0.0,0.0,175.89535449,0.0,19.0,37.945522273,0
3562,18700,66197.0,83151.0,HomeImp,ProfExe,12.0,0.0,2.0,157.94598178,0.0,14.0,29.349485795,0
1958,12800,73624.0,103213.0,DebtCon,Other,10.0,0.0,0.0,201.65084421,0.0,20.0,19.557272829,0
1338,10600,82894.0,124359.0,HomeImp,Other,7.0,,,,,,40.325885318,0
5368,30600,54372.0,78653.0,DebtCon,Office,0.0,0.0,0.0,156.41356965,3.0,19.0,40.611094331,0
490,7000,56636.0,76353.0,HomeImp,Other,15.0,0.0,0.0,229.3,1.0,36.0,,0
5030,26700,186185.0,233480.0,DebtCon,ProfExe,0.0,0.0,0.0,290.57883702,1.0,32.0,41.741201045,0
472,7000,,47462.0,HomeImp,Other,,,,102.6573271,,9.0,36.094071425,0
4164,21700,93868.0,147228.0,DebtCon,ProfExe,22.0,0.0,0.0,153.68459626,0.0,25.0,39.533954235,0
376,6300,69357.0,73726.0,HomeImp,Sales,3.0,2.0,0.0,163.28393319,1.0,22.0,42.407814245,0
3248,17300,48132.0,78889.0,DebtCon,Mgr,4.0,0.0,0.0,133.16768546,0.0,8.0,28.298227056,0
785,8400,85136.0,125912.0,HomeImp,Other,9.0,,,,,,40.715178041,0
286,5800,,36385.0,HomeImp,Other,2.0,0.0,0.0,266.55339438,1.0,25.0,43.309764541,0
975,9300,39307.0,51680.0,DebtCon,Office,8.0,0.0,0.0,196.0146349,0.0,23.0,30.731571704,0
1025,9500,70000.0,85000.0,DebtCon,ProfExe,9.0,0.0,1.0,175.56666667,1.0,12.0,,0
1486,11100,47689.0,52910.0,HomeImp,Mgr,21.0,1.0,1.0,224.48075013,1.0,18.0,34.947076581,0
4341,22600,72522.0,91587.0,DebtCon,Other,2.0,0.0,0.0,99.000467962,2.0,30.0,35.262113587,0
448,6800,45150.0,57150.0,DebtCon,Office,4.0,0.0,1.0,94.333333333,3.0,12.0,,0
907,9000,56162.0,75526.0,HomeImp,Other,6.0,0.0,0.0,127.7869696,0.0,15.0,35.734056816,0
5578,36400,38263.0,57311.0,DebtCon,Other,,0.0,0.0,,7.0,0.0,31.536653577,0
2658,15200,69320.0,89644.0,DebtCon,Other,11.0,0.0,0.0,91.743482377,2.0,11.0,31.114929746,0
290,5800,27791.0,46833.0,DebtCon,Mgr,3.0,0.0,0.0,83.289062746,1.0,13.0,30.187805389,1
4058,21200,55203.0,90639.0,DebtCon,Other,17.0,0.0,0.0,196.93374862,1.0,21.0,32.913874116,0
1755,12000,,67446.0,HomeImp,Other,,0.0,0.0,356.93333041,0.0,7.0,37.934443412,0
4463,23300,82472.0,110321.0,DebtCon,Other,,0.0,0.0,174.23998064,2.0,25.0,37.912872473,0
3876,20300,82996.0,118224.0,DebtCon,Other,11.0,0.0,0.0,287.61160487,1.0,16.0,34.187083047,0
2318,14000,139000.0,159000.0,DebtCon,Mgr,13.0,0.0,1.0,171.43333333,1.0,32.0,,1
5741,43200,217036.0,291222.0,DebtCon,ProfExe,30.0,0.0,0.0,228.14645828,1.0,25.0,43.789499295,1
5136,27600,131887.0,174323.0,DebtCon,Mgr,0.0,0.0,0.0,243.05371295,2.0,24.0,35.271867032,0
3531,18600,38674.0,63641.0,HomeImp,Other,23.0,0.0,0.0,245.04937197,0.0,13.0,25.180989842,0
4742,25000,65000.0,99000.0,DebtCon,ProfExe,12.0,0.0,0.0,283.06666667,1.0,33.0,,0
288,5800,75000.0,90543.0,DebtCon,Mgr,18.0,0.0,0.0,300.4872058,1.0,23.0,38.940575356,0
2692,15300,81500.0,102000.0,HomeImp,ProfExe,3.5,0.0,0.0,123.76666667,1.0,25.0,,0
5384,31000,67794.0,103535.0,DebtCon,Mgr,7.0,0.0,1.0,116.89898988,1.0,31.0,44.065428782,1
937,9100,17218.0,36721.0,DebtCon,Other,8.0,0.0,1.0,115.75209332,3.0,5.0,37.479410286,1
1151,10000,7718.0,77750.0,DebtCon,Other,8.0,0.0,0.0,261.8,0.0,14.0,,0
409,6500,60000.0,70000.0,DebtCon,ProfExe,9.0,0.0,0.0,54.766666667,2.0,24.0,,0
5002,26500,,64211.0,DebtCon,Other,26.0,0.0,0.0,127.4120114,0.0,10.0,22.289490827,0
4822,25200,55823.0,90658.0,DebtCon,Office,0.0,0.0,0.0,85.314143075,0.0,22.0,35.571294933,0
3710,19500,100446.0,121516.0,HomeImp,Mgr,0.0,0.0,0.0,306.11110407,1.0,20.0,43.021823381,0
5107,27300,149950.0,177309.0,DebtCon,ProfExe,6.0,0.0,0.0,328.16812274,0.0,35.0,39.159553757,0
4679,24600,135278.0,164559.0,DebtCon,Other,5.0,1.0,0.0,225.36684849,0.0,20.0,34.079157691,0
1646,11800,118053.0,125325.0,DebtCon,Self,5.0,0.0,0.0,181.17206513,0.0,18.0,33.200397325,0
4717,25000,,60685.0,DebtCon,Other,,0.0,0.0,311.93588947,0.0,19.0,39.421713903,0
4910,25900,201877.0,239546.0,HomeImp,Other,6.0,0.0,0.0,134.85324273,0.0,42.0,40.398114335,0
5370,30700,14834.0,64870.0,DebtCon,Other,1.0,0.0,0.0,99.704362118,1.0,5.0,36.692324058,0
5375,30800,147577.0,187129.0,DebtCon,Office,11.0,0.0,0.0,,0.0,0.0,42.362252638,1
2051,13000,47000.0,60000.0,HomeImp,Self,1.0,0.0,0.0,,3.0,12.0,,1
5064,27000,13718.0,35684.0,DebtCon,Other,16.0,2.0,0.0,122.29444677,1.0,18.0,24.355759583,0
2057,13000,110094.0,145807.0,DebtCon,ProfExe,2.0,0.0,0.0,285.27593467,0.0,45.0,35.045471057,0
3050,16600,97749.0,164103.0,,Other,,1.0,,263.8467774,,23.0,37.386854286,0
3847,20100,72775.0,102308.0,DebtCon,Office,8.0,0.0,0.0,206.47884516,2.0,13.0,32.782971421,0
4039,21100,61427.0,83722.0,DebtCon,Other,19.0,0.0,0.0,220.55353362,0.0,21.0,32.72762776,0
1562,11400,59813.0,72873.0,DebtCon,ProfExe,13.0,0.0,0.0,234.33024049,4.0,31.0,39.351470851,0
87,4000,58000.0,69440.0,HomeImp,Other,3.5,0.0,1.0,168.66666667,0.0,18.0,,1
2085,13100,58039.0,68558.0,HomeImp,Other,29.0,1.0,2.0,184.88001057,1.0,23.0,37.347348766,0
1208,10000,114643.0,130127.0,DebtCon,Self,5.0,0.0,1.0,160.6678931,0.0,19.0,33.920044393,0
5626,38400,31458.0,71821.0,DebtCon,ProfExe,4.0,0.0,0.0,191.97555843,2.0,17.0,24.985362469,0
888,8900,111493.0,133191.0,DebtCon,Self,6.0,0.0,0.0,159.43269808,0.0,19.0,34.3711489,0
5563,36000,145908.0,190303.0,DebtCon,ProfExe,20.0,0.0,0.0,179.71924547,0.0,21.0,38.600764985,0
2331,14100,36309.0,53321.0,HomeImp,Other,8.0,0.0,0.0,110.20635054,1.0,10.0,19.187914011,0
1802,12200,45095.0,64736.0,DebtCon,Other,9.0,0.0,0.0,249.67377106,0.0,18.0,31.635302623,0
5681,40700,11541.0,64714.0,HomeImp,Office,,1.0,0.0,298.64853168,0.0,19.0,16.5302805,0
4305,22400,95539.0,124566.0,HomeImp,Mgr,9.0,0.0,0.0,140.69550244,1.0,24.0,31.86981041,0
381,6400,47251.0,58157.0,HomeImp,Other,0.0,0.0,,104.79246836,,13.0,36.416886965,0
818,8600,42380.0,60733.0,DebtCon,Mgr,3.0,0.0,0.0,199.29314197,0.0,22.0,28.434342078,0
4118,21500,18875.0,42500.0,DebtCon,Other,27.0,0.0,0.0,304.36666667,,13.0,,0
3990,20900,127077.0,204192.0,HomeImp,ProfExe,13.0,0.0,0.0,181.65088033,0.0,22.0,34.589581433,0
2418,14500,78503.0,90558.0,DebtCon,Mgr,19.0,0.0,0.0,250.45228937,10.0,24.0,36.876234534,0
5763,44400,100564.0,154708.0,DebtCon,Other,14.0,,0.0,253.91411096,3.0,30.0,43.902152357,0
1033,9500,79479.0,88772.0,DebtCon,ProfExe,8.0,0.0,0.0,189.58907467,0.0,12.0,37.95298991,0
3948,20600,114947.0,173502.0,DebtCon,Office,4.0,0.0,0.0,219.33687955,4.0,24.0,40.543738916,0
1028,9500,59494.0,75930.0,HomeImp,Other,0.0,0.0,0.0,98.99850784,0.0,6.0,36.888436373,0
475,7000,81335.0,81018.0,HomeImp,Other,22.0,0.0,0.0,341.61057605,1.0,47.0,27.767299768,0
4572,23900,,105700.0,DebtCon,Other,0.8,,,,,,,1
5083,27100,118200.0,159739.0,DebtCon,ProfExe,6.0,0.0,1.0,117.15216054,3.0,27.0,34.206008445,0
3274,17500,92986.0,114276.0,DebtCon,Other,13.0,0.0,0.0,116.96135784,2.0,8.0,36.251385732,0
4797,25100,65633.0,100776.0,DebtCon,Other,15.0,0.0,1.0,141.93813032,0.0,29.0,40.62020969,0
5886,56800,95321.0,169000.0,DebtCon,Other,3.0,0.0,0.0,239.43333333,4.0,38.0,,1
5659,40000,362000.0,465000.0,HomeImp,ProfExe,3.0,0.0,0.0,313.46666667,4.0,15.0,,0
5353,30400,45747.0,78829.0,DebtCon,Office,0.0,0.0,0.0,174.36374815,3.0,18.0,41.256794683,0
5045,26800,138216.0,170052.0,DebtCon,ProfExe,10.0,0.0,0.0,199.73871138,1.0,29.0,76.421478047,1
5874,53400,228236.0,305514.0,HomeImp,Self,6.0,0.0,0.0,11.148068505,0.0,2.0,34.558416715,1
5273,28800,,44761.0,DebtCon,Other,10.0,0.0,,84.728267958,,14.0,22.841663187,0
4013,21000,133430.0,189263.0,DebtCon,ProfExe,22.0,0.0,0.0,229.98699803,1.0,23.0,40.564121581,0
2732,15400,101981.0,145125.0,DebtCon,Office,3.0,,,105.55256959,3.0,15.0,32.699440101,0
4863,25500,235839.0,267506.0,HomeImp,Self,5.0,0.0,0.0,240.21701392,3.0,51.0,39.048427763,0
2146,13400,94102.0,114147.0,HomeImp,Office,2.0,0.0,0.0,137.70778301,0.0,21.0,36.801624728,0
5602,37500,127000.0,190900.0,DebtCon,Mgr,,1.0,0.0,181.63333333,0.0,25.0,,0
1409,10800,67740.0,108135.0,DebtCon,Office,11.0,0.0,0.0,163.27383179,1.0,12.0,38.383498378,0
608,7700,,67350.0,,,,,,,,,,0
4904,25800,,68913.0,DebtCon,Other,26.0,0.0,0.0,123.64448805,0.0,9.0,22.925136063,0
2409,14500,67956.0,80318.0,DebtCon,Other,1.0,0.0,0.0,233.39727318,2.0,26.0,31.316415415,0
5023,26700,146193.0,185200.0,DebtCon,ProfExe,11.0,0.0,0.0,156.2294564,0.0,36.0,39.210272093,0
1452,11000,77517.0,86214.0,HomeImp,ProfExe,2.0,2.0,0.0,352.37913787,0.0,28.0,28.030214206,1
2161,13500,88738.0,114815.0,DebtCon,Office,9.0,0.0,0.0,239.74372086,0.0,12.0,41.077117828,0
1391,10800,199000.0,226000.0,HomeImp,ProfExe,11.0,0.0,0.0,236.36666667,0.0,22.0,,0
2607,15000,79000.0,108000.0,HomeImp,Other,0.4,0.0,0.0,385.5,3.0,31.0,,1
2576,15000,95300.0,135700.0,DebtCon,Office,3.0,,,115.66666667,3.0,16.0,,0
5580,36400,204419.0,268745.0,DebtCon,ProfExe,4.0,0.0,0.0,267.92092198,0.0,31.0,32.747593119,0
910,9000,52311.0,68994.0,DebtCon,Office,0.0,0.0,1.0,137.78400363,0.0,9.0,28.454712858,1
5793,47800,47354.0,119244.0,DebtCon,Other,,0.0,1.0,128.05109065,0.0,21.0,,1
4089,21400,85609.0,108469.0,DebtCon,Mgr,24.0,,1.0,306.18366191,0.0,43.0,39.919289908,0
2831,15800,102552.0,138171.0,HomeImp,ProfExe,13.0,0.0,0.0,116.76318442,4.0,21.0,35.113150487,0
2887,16000,90900.0,152300.0,HomeImp,ProfExe,5.0,0.0,0.0,102.5,0.0,17.0,,0
4320,22500,127709.0,167975.0,DebtCon,Office,1.0,,0.0,367.18951506,,51.0,37.888049808,0
4397,22900,41279.0,59993.0,DebtCon,Other,0.0,0.0,0.0,111.23759721,0.0,17.0,20.929729402,0
3460,18300,40018.0,65355.0,DebtCon,Other,16.0,1.0,0.0,287.97462979,0.0,21.0,28.362882965,0
164,5000,,74500.0,HomeImp,Other,19.0,,,,,,,1
2670,15200,7879.0,95124.0,HomeImp,Other,13.0,0.0,1.0,270.28589924,0.0,22.0,29.160140823,0
4601,24100,77435.0,113000.0,DebtCon,ProfExe,10.0,0.0,1.0,124.76666667,0.0,19.0,,0
3197,17100,117337.0,131575.0,DebtCon,,16.0,0.0,0.0,177.62943226,0.0,17.0,39.176432459,0
3553,18700,47903.0,63933.0,HomeImp,Office,3.0,0.0,0.0,120.41804194,1.0,17.0,32.977596653,0
3416,18000,,97026.0,,Other,,0.0,0.0,182.59781573,1.0,9.0,30.675510367,0
2608,15000,125000.0,177100.0,HomeImp,ProfExe,10.0,3.0,1.0,221.16666667,0.0,14.0,,1
2907,16000,62973.0,87698.0,DebtCon,Office,1.0,0.0,0.0,156.42811549,0.0,24.0,23.570800835,0
2918,16100,59734.0,93756.0,DebtCon,Office,31.0,0.0,0.0,210.15893736,0.0,21.0,32.596219565,0
3886,20300,13838.0,30813.0,DebtCon,Other,0.0,0.0,0.0,39.645887291,1.0,3.0,29.98518301,0
576,7500,33600.0,50125.0,DebtCon,Other,2.0,0.0,0.0,146.93333333,0.0,18.0,,1
2645,15100,,32289.0,DebtCon,Other,13.0,,,81.954054827,1.0,9.0,33.534708383,0
4421,23000,76561.0,111389.0,DebtCon,Mgr,8.0,0.0,1.0,301.23291075,2.0,28.0,30.346706109,0
5521,34100,138523.0,196555.0,DebtCon,ProfExe,21.0,0.0,0.0,185.00543467,1.0,22.0,38.896039504,0
5773,45700,,50800.0,DebtCon,ProfExe,13.0,3.0,2.0,97.4,4.0,46.0,,1
1931,12700,103034.0,124116.0,DebtCon,,2.0,0.0,0.0,137.43869242,0.0,25.0,31.603100931,0
1745,12000,58730.0,80000.0,DebtCon,Office,10.0,,4.0,123.1,3.0,25.0,,1
3539,18600,132785.0,155644.0,DebtCon,Mgr,,0.0,0.0,225.72750616,0.0,20.0,37.32857399,0
5954,88900,48919.0,93371.0,DebtCon,Other,15.0,0.0,1.0,205.65015947,0.0,15.0,34.818261819,0
1127,9900,55342.0,72357.0,DebtCon,Mgr,7.0,,3.0,111.99885488,1.0,11.0,39.870340357,0
1523,11200,17411.0,86102.0,DebtCon,Other,10.0,0.0,0.0,267.97010945,0.0,13.0,22.089199918,0
3592,18900,154563.0,198790.0,DebtCon,Other,7.0,0.0,0.0,,1.0,15.0,29.47261446,0
2627,15100,72645.0,106343.0,DebtCon,Other,5.0,0.0,0.0,80.772149906,2.0,13.0,34.475596781,0
3799,20000,127826.0,277500.0,HomeImp,Mgr,3.0,0.0,0.0,193.8,0.0,15.0,,0
4146,21600,154991.0,,DebtCon,Self,,2.0,4.0,165.60083001,0.0,43.0,38.014917273,1
5191,28000,49764.0,74526.0,DebtCon,Other,24.0,,1.0,294.59478302,1.0,30.0,37.611309376,0
956,9200,64900.0,78000.0,DebtCon,Mgr,10.0,0.0,0.0,122.76666667,2.0,24.0,,1
4177,21800,32335.0,49621.0,HomeImp,Self,3.0,1.0,,115.13020763,,10.0,26.926021471,0
4026,21000,67657.0,100606.0,HomeImp,Other,5.0,0.0,0.0,225.28527037,1.0,12.0,31.04430422,0
4195,21900,,80239.0,DebtCon,Sales,5.0,0.0,0.0,402.08681048,0.0,23.0,21.989945778,0
5801,49200,40694.0,69777.0,DebtCon,Office,3.0,1.0,,205.10488241,0.0,16.0,30.214904343,0
473,7000,78284.0,98214.0,HomeImp,Other,0.0,0.0,1.0,171.83838617,0.0,31.0,36.247963031,0
3423,18100,57864.0,164069.0,DebtCon,ProfExe,19.0,0.0,0.0,247.54527102,0.0,27.0,21.469271809,0
1531,11200,,48150.0,HomeImp,Mgr,3.0,,,165.76801721,,9.0,22.302234366,0
4558,23800,9124.0,41900.0,DebtCon,Other,28.0,0.0,2.0,120.73333333,1.0,16.0,,1
2266,13900,57700.0,74350.0,DebtCon,,8.5,,,,,,,0
4594,24000,136000.0,,DebtCon,ProfExe,3.0,1.0,6.0,303.29428571,1.0,27.0,,1
3952,20700,100778.0,142271.0,HomeImp,,,,,,,,39.983095928,0
3015,16500,64992.0,97348.0,HomeImp,Office,8.0,,,123.66882077,0.0,11.0,36.107923552,0
4782,25000,75110.0,114208.0,DebtCon,Mgr,3.0,2.0,0.0,83.052647472,1.0,27.0,45.743949059,1
4984,26400,128413.0,207302.0,DebtCon,ProfExe,9.0,0.0,0.0,228.01513165,3.0,26.0,17.872195182,0
5046,26800,18459.0,53907.0,DebtCon,Other,0.0,0.0,0.0,200.41702708,0.0,6.0,71.512110567,1
4489,23500,95289.0,122273.0,HomeImp,Mgr,9.0,0.0,0.0,118.61613434,1.0,23.0,30.447274539,0
5187,27900,90694.0,121543.0,DebtCon,Mgr,5.0,2.0,1.0,107.04625061,8.0,15.0,0.8381175254,1
166,5000,73126.0,87500.0,DebtCon,Other,1.0,0.0,0.0,125.96666667,2.0,10.0,,0
239,5400,48152.0,55760.0,DebtCon,,6.0,,0.0,78.452125766,,16.0,35.763637997,0
459,6900,5816.0,,HomeImp,Mgr,23.0,0.0,2.0,67.8,1.0,18.0,,1
2764,15600,,66837.0,,,9.0,0.0,0.0,94.69068521,0.0,15.0,26.322569547,0
2829,15800,24939.0,39285.0,,Office,2.0,0.0,0.0,209.03744147,0.0,16.0,38.888128371,0
4511,23500,55731.0,89079.0,DebtCon,Mgr,4.0,0.0,0.0,273.67437989,1.0,25.0,33.509409038,0
1092,9800,78022.0,103466.0,DebtCon,Mgr,1.0,0.0,0.0,83.835338491,2.0,24.0,37.434615355,0
2956,16200,86021.0,113030.0,DebtCon,Other,20.0,0.0,0.0,284.15976669,0.0,17.0,26.65016531,0
2964,16300,7774.0,88649.0,HomeImp,Other,14.0,0.0,1.0,257.91592191,0.0,22.0,28.13047878,0
2116,13300,57878.0,69907.0,DebtCon,ProfExe,1.0,0.0,0.0,154.48481378,2.0,35.0,41.119153488,0
5911,65200,71061.0,141666.0,HomeImp,Office,10.0,0.0,1.0,134.68090672,0.0,11.0,43.56886383,0
510,7100,54700.0,68500.0,DebtCon,,19.0,0.0,0.0,155.2,1.0,12.0,,0
1431,10900,17282.0,70783.0,DebtCon,ProfExe,19.0,0.0,1.0,404.9043933,0.0,11.0,23.610124369,0
891,8900,62733.0,77741.0,DebtCon,Mgr,8.0,0.0,0.0,68.890096166,3.0,17.0,37.773300594,1
4245,22100,24000.0,49000.0,DebtCon,Other,14.4,0.0,0.0,109.56666667,2.0,25.0,,0
4101,21400,41671.0,103427.0,HomeImp,Other,6.0,0.0,0.0,122.15334415,0.0,15.0,31.614679534,0
3848,20100,171132.0,201214.0,DebtCon,ProfExe,11.0,0.0,0.0,250.92306961,0.0,38.0,25.965532663,0
2535,15000,40772.0,62025.0,HomeImp,Other,,0.0,1.0,120.6,2.0,19.0,,1
1005,9400,53756.0,76077.0,HomeImp,Office,12.0,2.0,0.0,244.11665292,2.0,29.0,33.374570631,0
5668,40100,129625.0,197722.0,DebtCon,Mgr,,0.0,0.0,178.76739355,0.0,25.0,33.199310594,0
4744,25000,70150.0,,DebtCon,Office,4.0,2.0,,104.53333333,0.0,7.0,,1
1889,12500,66163.0,83727.0,DebtCon,Office,4.0,1.0,2.0,176.93524748,3.0,30.0,36.774639954,0
535,7300,28500.0,42050.0,HomeImp,Other,3.0,,,,,,,1
5673,40400,83786.0,131000.0,DebtCon,Office,34.0,,13.0,210.6,3.0,36.0,,1
5415,31700,55247.0,103246.0,DebtCon,Office,3.0,0.0,0.0,177.27692791,1.0,25.0,35.302774108,0
4862,25500,84267.0,117833.0,DebtCon,ProfExe,12.0,0.0,1.0,123.75685647,0.0,18.0,27.47115778,0
4244,22100,57018.0,80673.0,DebtCon,Other,12.0,0.0,0.0,108.74925607,1.0,10.0,7.3901430597,0
4777,25000,86000.0,120000.0,DebtCon,Mgr,6.0,2.0,1.0,105.53333333,8.0,16.0,,1
4707,24900,17139.0,33269.0,DebtCon,Other,16.0,3.0,0.0,124.19682654,1.0,18.0,26.275832415,0
920,9000,47350.86,105000.0,DebtCon,ProfExe,6.0,0.0,1.0,227.26666667,0.0,10.0,,0
2802,15700,16804.0,34294.0,DebtCon,Mgr,9.0,0.0,0.0,131.77342323,0.0,10.0,23.979702773,0
1318,10500,63130.0,71387.0,DebtCon,Other,3.0,0.0,2.0,305.55692802,0.0,10.0,32.177916696,0
1901,12600,68800.0,86000.0,DebtCon,Mgr,3.0,2.0,1.0,202.86666667,8.0,26.0,,1
924,9000,29000.0,51740.0,,Other,31.0,0.0,0.0,243.2,0.0,19.0,,0
5228,28300,130028.0,178918.0,DebtCon,Mgr,2.0,,,113.94263886,,39.0,33.440161627,0
173,5000,74225.0,89640.0,DebtCon,ProfExe,0.3,,,,,,,0
2399,14400,45138.0,52029.0,DebtCon,Other,,0.0,0.0,94.38539454,0.0,15.0,40.136054213,0
5727,42600,114000.0,174000.0,DebtCon,Self,12.0,0.0,0.0,183.43333333,0.0,5.0,,0
579,7500,80440.0,72920.0,HomeImp,Mgr,8.0,0.0,1.0,201.5,0.0,24.0,,1
638,7900,77221.0,95316.0,DebtCon,ProfExe,4.0,0.0,0.0,116.30949336,0.0,25.0,35.429796579,0
5137,27600,150120.0,191972.0,HomeImp,Self,3.0,0.0,0.0,178.03849109,1.0,16.0,41.807428045,0
4599,24100,164155.0,225184.0,HomeImp,Self,2.0,,,,,,31.564226916,1
1852,12400,16375.0,36672.0,DebtCon,Mgr,8.0,0.0,0.0,120.67492799,0.0,11.0,24.089437148,0
757,8300,71922.0,117151.0,DebtCon,Office,2.0,0.0,0.0,246.93475819,1.0,37.0,18.156826624,0
1332,10500,12630.0,32220.0,,,,,,,,,34.345859886,0
5355,30400,46948.0,80473.0,DebtCon,Office,0.0,0.0,0.0,151.59709716,2.0,19.0,37.753876623,0
2619,15000,84832.0,107207.0,HomeImp,Other,19.0,0.0,0.0,124.45053234,4.0,23.0,28.558183481,0
3226,17200,55254.0,118718.0,DebtCon,ProfExe,15.0,0.0,0.0,276.91108293,0.0,20.0,26.696158705,0
4959,26200,149599.0,181869.0,DebtCon,Other,1.0,0.0,0.0,204.02898979,0.0,35.0,39.800879561,0
3061,16600,,43880.0,DebtCon,Other,,,,351.725503,,15.0,31.534288917,0
4407,22900,107241.0,138883.0,DebtCon,Mgr,9.0,1.0,0.0,201.7857441,5.0,18.0,41.140752079,0
2561,15000,135442.0,175900.0,DebtCon,Mgr,11.0,0.0,0.0,247.56666667,0.0,21.0,,0
1959,12800,,,,,,,,,,,25.132448542,0
4562,23800,44372.0,67279.0,DebtCon,Other,6.0,0.0,0.0,75.813971337,2.0,19.0,36.529569478,0
2524,15000,63000.0,100050.0,DebtCon,Other,,1.0,0.0,135.3,1.0,20.0,,1
56,3200,74864.0,87266.0,HomeImp,ProfExe,7.0,0.0,0.0,250.63126922,0.0,12.0,42.909997351,0
5467,32900,232792.0,293949.0,DebtCon,ProfExe,13.0,0.0,1.0,275.69580522,1.0,26.0,27.878257844,0
1744,12000,87917.0,,,Other,12.9,0.0,1.0,71.0,0.0,12.0,,1
4937,26000,119553.0,158687.0,DebtCon,Mgr,5.0,0.0,0.0,290.75850449,0.0,24.0,36.977518905,0
5281,28900,,117991.0,DebtCon,Mgr,7.0,0.0,0.0,159.55002458,0.0,27.0,32.16500253,0
238,5400,78300.0,88000.0,HomeImp,ProfExe,8.0,0.0,0.0,102.5,3.0,19.0,,1
